20130101T0000,0.9502454
20130101T0100,0.8602454
20130101T0200,1.2002454
20130101T0300,1.7702454
20130101T0400,2.3102455
20130101T0500,2.7702456
20130101T0600,3.8502455
20130101T0700,4.5102453
20130101T0800,5.5302453
20130101T0900,6.040245
20130101T1000,6.8502455
20130101T1100,7.000245
20130101T1200,7.2402453
20130101T1300,7.2002454
20130101T1400,7.210245
20130101T1500,7.1602454
20130101T1600,7.110245
20130101T1700,6.860245
20130101T1800,6.7802453
20130101T1900,6.710245
20130101T2000,6.7602453
20130101T2100,6.5802455
20130101T2200,6.3402452
20130101T2300,5.980245
20130102T0000,5.290245
20130102T0100,4.7002454
20130102T0200,4.0102453
20130102T0300,3.7702456
20130102T0400,3.9002452
20130102T0500,3.5202456
20130102T0600,3.0002456
20130102T0700,2.6902456
20130102T0800,3.0602455
20130102T0900,3.6002455
20130102T1000,3.9902453
20130102T1100,4.9302454
20130102T1200,5.440245
20130102T1300,5.770245
20130102T1400,5.9902453
20130102T1500,5.360245
20130102T1600,5.2202454
20130102T1700,4.1902456
20130102T1800,3.4802456
20130102T1900,2.3102455
20130102T2000,0.4902454
20130102T2100,-0.2597546
20130102T2200,-1.0297546
20130102T2300,-0.9197546
20130103T0000,-0.7897546
20130103T0100,-1.2497545
20130103T0200,-0.9397546
20130103T0300,-0.88975465
20130103T0400,-0.17975461
20130103T0500,0.4602454
20130103T0600,0.8302454
20130103T0700,1.0602454
20130103T0800,1.2102454
20130103T0900,2.1902454
20130103T1000,2.8902454
20130103T1100,3.3802452
20130103T1200,3.4002452
20130103T1300,3.7602453
20130103T1400,4.2002454
20130103T1500,4.3102455
20130103T1600,4.2902455
20130103T1700,4.3402452
20130103T1800,4.3002453
20130103T1900,4.5002456
20130103T2000,4.4802456
20130103T2100,4.670245
20130103T2200,4.5102453
20130103T2300,4.4402456
20130104T0000,4.5802455
20130104T0100,4.3402452
20130104T0200,4.3502455
20130104T0300,4.3402452
20130104T0400,4.4602456
20130104T0500,4.5402455
20130104T0600,4.5802455
20130104T0700,4.8302455
20130104T0800,4.960245
20130104T0900,5.610245
20130104T1000,5.880245
20130104T1100,6.3402452
20130104T1200,7.000245
20130104T1300,7.5902452
20130104T1400,7.9702454
20130104T1500,8.010245
20130104T1600,7.500245
20130104T1700,6.9702454
20130104T1800,6.7002454
20130104T1900,6.6602454
20130104T2000,6.8102455
20130104T2100,6.880245
20130104T2200,6.9902453
20130104T2300,6.9502454
20130105T0000,6.940245
20130105T0100,7.000245
20130105T0200,7.110245
20130105T0300,7.1002455
20130105T0400,7.190245
20130105T0500,7.3902454
20130105T0600,7.190245
20130105T0700,7.1602454
20130105T0800,7.2002454
20130105T0900,7.2802453
20130105T1000,7.3702455
20130105T1100,7.750245
20130105T1200,7.9902453
20130105T1300,7.9902453
20130105T1400,7.8402452
20130105T1500,7.630245
20130105T1600,7.420245
20130105T1700,7.1802454
20130105T1800,7.2602453
20130105T1900,7.170245
20130105T2000,6.5902452
20130105T2100,6.7602453
20130105T2200,6.4302454
20130105T2300,5.900245
20130106T0000,5.5102453
20130106T0100,5.7002454
20130106T0200,5.9102454
20130106T0300,5.8202453
20130106T0400,5.3702455
20130106T0500,5.5902452
20130106T0600,5.3102455
20130106T0700,5.3902454
20130106T0800,5.170245
20130106T0900,5.0702453
20130106T1000,5.860245
20130106T1100,5.730245
20130106T1200,5.900245
20130106T1300,6.0902452
20130106T1400,6.230245
20130106T1500,6.400245
20130106T1600,6.480245
20130106T1700,5.8902454
20130106T1800,6.4702454
20130106T1900,6.400245
20130106T2000,6.8702455
20130106T2100,6.3002453
20130106T2200,5.6602454
20130106T2300,4.790245
20130107T0000,4.8102455
20130107T0100,4.7402453
20130107T0200,4.6002455
20130107T0300,4.690245
20130107T0400,4.3102455
20130107T0500,4.2202454
20130107T0600,3.8802452
20130107T0700,3.8802452
20130107T0800,4.0802455
20130107T0900,4.0402455
20130107T1000,3.9402456
20130107T1100,4.5502453
20130107T1200,4.980245
20130107T1300,5.3502455
20130107T1400,5.6802454
20130107T1500,5.5602455
20130107T1600,6.5502453
20130107T1700,6.3702455
20130107T1800,4.4502454
20130107T1900,3.3602452
20130107T2000,2.8402452
20130107T2100,3.0102453
20130107T2200,3.8302455
20130107T2300,3.5702453
20130108T0000,3.4102454
20130108T0100,3.1002455
20130108T0200,2.9402456
20130108T0300,2.6202455
20130108T0400,2.1502454
20130108T0500,1.7502455
20130108T0600,1.4302454
20130108T0700,1.7202454
20130108T0800,1.6902454
20130108T0900,2.0202456
20130108T1000,3.0402455
20130108T1100,3.5802455
20130108T1200,4.0702453
20130108T1300,4.7802453
20130108T1400,5.1202455
20130108T1500,4.2302456
20130108T1600,4.6202455
20130108T1700,3.4602456
20130108T1800,2.4102454
20130108T1900,1.3702455
20130108T2000,1.1802454
20130108T2100,1.1502454
20130108T2200,-0.09975457
20130108T2300,-0.3197546
20130109T0000,-0.3797546
20130109T0100,-0.63975465
20130109T0200,-0.90975463
20130109T0300,-1.0097545
20130109T0400,-1.1197546
20130109T0500,-0.7197546
20130109T0600,-0.76975465
20130109T0700,-0.9497546
20130109T0800,-0.48975456
20130109T0900,0.050245404
20130109T1000,0.4202454
20130109T1100,1.1102455
20130109T1200,1.5302454
20130109T1300,1.9802454
20130109T1400,2.4702454
20130109T1500,2.3702455
20130109T1600,1.6402454
20130109T1700,1.4002454
20130109T1800,1.1202455
20130109T1900,1.0502454
20130109T2000,0.9202454
20130109T2100,0.9602454
20130109T2200,0.9002454
20130109T2300,0.9502454
20130110T0000,1.5002453
20130110T0100,1.6202455
20130110T0200,1.6802454
20130110T0300,1.6802454
20130110T0400,1.7102454
20130110T0500,1.7202454
20130110T0600,1.7302454
20130110T0700,1.8502454
20130110T0800,2.0102453
20130110T0900,2.3602452
20130110T1000,2.1602454
20130110T1100,2.4502454
20130110T1200,2.7002454
20130110T1300,3.1902456
20130110T1400,3.6502452
20130110T1500,3.7602453
20130110T1600,3.6502452
20130110T1700,3.6102452
20130110T1800,3.6902456
20130110T1900,3.6502452
20130110T2000,3.1302452
20130110T2100,3.3802452
20130110T2200,2.9502454
20130110T2300,3.2202454
20130111T0000,3.5702453
20130111T0100,3.7202454
20130111T0200,3.6602454
20130111T0300,3.6102452
20130111T0400,3.4702454
20130111T0500,3.3302455
20130111T0600,3.1702452
20130111T0700,3.2102456
20130111T0800,3.2802453
20130111T0900,3.2302456
20130111T1000,3.9502454
20130111T1100,4.1202455
20130111T1200,4.2502456
20130111T1300,4.400245
20130111T1400,4.5002456
20130111T1500,4.400245
20130111T1600,4.3102455
20130111T1700,4.4302454
20130111T1800,4.2002454
20130111T1900,3.7602453
20130111T2000,3.0902452
20130111T2100,2.6702452
20130111T2200,2.4002454
20130111T2300,2.1702454
20130112T0000,2.1802454
20130112T0100,2.3502455
20130112T0200,2.1102452
20130112T0300,2.1902454
20130112T0400,2.3302455
20130112T0500,2.0602455
20130112T0600,1.7102454
20130112T0700,1.2002454
20130112T0800,1.2202454
20130112T0900,2.1902454
20130112T1000,3.0702453
20130112T1100,3.7302456
20130112T1200,4.2502456
20130112T1300,4.670245
20130112T1400,4.670245
20130112T1500,4.0802455
20130112T1600,2.1302454
20130112T1700,1.3002454
20130112T1800,1.1602454
20130112T1900,1.1302454
20130112T2000,0.84024537
20130112T2100,1.0602454
20130112T2200,0.6802454
20130112T2300,0.5102454
20130113T0000,0.4802454
20130113T0100,0.5402454
20130113T0200,0.3302454
20130113T0300,0.6002454
20130113T0400,0.4502454
20130113T0500,0.8002454
20130113T0600,0.4602454
20130113T0700,0.7302454
20130113T0800,0.88024545
20130113T0900,1.2202454
20130113T1000,1.3702455
20130113T1100,1.8502454
20130113T1200,2.1502454
20130113T1300,2.2502456
20130113T1400,2.4602454
20130113T1500,2.2702456
20130113T1600,1.9802454
20130113T1700,1.5702454
20130113T1800,1.1602454
20130113T1900,1.2102454
20130113T2000,0.4002454
20130113T2100,0.2102454
20130113T2200,-0.1897546
20130113T2300,-0.10975462
20130114T0000,0.11024541
20130114T0100,-0.019754589
20130114T0200,-0.009754598
20130114T0300,-0.22975457
20130114T0400,-0.1897546
20130114T0500,0.1502454
20130114T0600,-0.08975458
20130114T0700,-0.14975458
20130114T0800,0.11024541
20130114T0900,0.3802454
20130114T1000,0.1802454
20130114T1100,0.11024541
20130114T1200,0.16024542
20130114T1300,0.22024539
20130114T1400,0.5702454
20130114T1500,0.6802454
20130114T1600,0.3802454
20130114T1700,-0.23975462
20130114T1800,-0.08975458
20130114T1900,0.010245383
20130114T2000,-0.5897546
20130114T2100,-0.89975464
20130114T2200,-1.1697546
20130114T2300,-1.9497546
20130115T0000,-1.6997546
20130115T0100,-1.0897546
20130115T0200,-1.1697546
20130115T0300,-0.51975465
20130115T0400,-0.17975461
20130115T0500,-0.52975464
20130115T0600,-0.5597546
20130115T0700,-0.64975464
20130115T0800,-0.47975457
20130115T0900,0.090245396
20130115T1000,0.52024543
20130115T1100,0.8002454
20130115T1200,1.0402454
20130115T1300,1.1302454
20130115T1400,1.2702454
20130115T1500,1.3502455
20130115T1600,0.88024545
20130115T1700,0.3102454
20130115T1800,-0.8097546
20130115T1900,-1.1097546
20130115T2000,-0.8097546
20130115T2100,-0.8397546
20130115T2200,-0.7097546
20130115T2300,-0.3197546
20130116T0000,-0.8097546
20130116T0100,-1.0497546
20130116T0200,-1.2097546
20130116T0300,-1.6297547
20130116T0400,-2.3397546
20130116T0500,-2.8797545
20130116T0600,-3.3397546
20130116T0700,-4.309755
20130116T0800,-4.2597547
20130116T0900,-3.7597547
20130116T1000,-2.5697546
20130116T1100,-1.9197546
20130116T1200,-1.4497546
20130116T1300,-1.1297545
20130116T1400,-1.3597546
20130116T1500,-1.7097546
20130116T1600,-2.2497544
20130116T1700,-3.6497545
20130116T1800,-4.709755
20130116T1900,-5.2397547
20130116T2000,-5.3197546
20130116T2100,-5.599755
20130116T2200,-5.7997546
20130116T2300,-5.499755
20130117T0000,-5.2397547
20130117T0100,-4.9697547
20130117T0200,-4.5497546
20130117T0300,-4.1497545
20130117T0400,-3.9097548
20130117T0500,-3.9297547
20130117T0600,-3.7197547
20130117T0700,-3.6397548
20130117T0800,-3.6197548
20130117T0900,-3.4897547
20130117T1000,-2.9397545
20130117T1100,-2.5497546
20130117T1200,-2.0697546
20130117T1300,-2.0497546
20130117T1400,-2.1097546
20130117T1500,-2.2097545
20130117T1600,-2.4797544
20130117T1700,-2.6197548
20130117T1800,-2.8197546
20130117T1900,-3.1097546
20130117T2000,-3.3797545
20130117T2100,-3.709755
20130117T2200,-4.5097547
